article_id,filename,folder,title,sample_index,total_samples,sample_name,file_match,sample_type,co_precursor,dopant_element,synthesis_method,temperature_C,heating_rate_C_min,duration_bin,atmosphere,pre_treatment,post_treatment,defect_type,defect_formation_method,special_notes,precursor_family,calcination_temperature_bin,atmosphere_class,primary_route,defect_introduction_mode,dopant_class,morphology_form,drs_instrument,general_notes,extraction_status,error_message
ndefects/ndefects_045.pdf,ndefects_045.pdf,ndefects,,2,7,F4,f4,modified,cyanuric acid,none,supramolecular,500.0,,2_4h,air,none,none,none,none,flower-like morphology,melamine,lt520,air,supramolecular_preassembly,none_or_baseline,none,porous_holey,Shimadzu UV-2550,"The synthesis involves supramolecular preassembly of melamine and cyanuric acid, followed by calcination to form flower-like g-C3N4 structures.",success,
ndefects/ndefects_045.pdf,ndefects_045.pdf,ndefects,,3,7,F6,f6,modified,cyanuric acid,none,supramolecular,500.0,,4_8h,air,none,none,none,none,flower-like morphology,melamine,lt520,air,supramolecular_preassembly,none_or_baseline,none,porous_holey,Shimadzu UV-2550,"The synthesis involves supramolecular preassembly of melamine and cyanuric acid, followed by calcination to form flower-like g-C3N4 structures.",success,
ndefects/ndefects_045.pdf,ndefects_045.pdf,ndefects,,4,7,F8,f8,modified,cyanuric acid,none,supramolecular,500.0,,4_8h,air,none,none,none,none,flower-like morphology,melamine,lt520,air,supramolecular_preassembly,none_or_baseline,none,porous_holey,Shimadzu UV-2550,"The synthesis involves supramolecular preassembly of melamine and cyanuric acid, followed by calcination to form flower-like g-C3N4 structures.",success,
ndefects/ndefects_045.pdf,ndefects_045.pdf,ndefects,,5,7,F10,f10,modified,cyanuric acid,none,supramolecular,500.0,,gt8h,air,none,none,none,none,flower-like morphology,melamine,lt520,air,supramolecular_preassembly,none_or_baseline,none,porous_holey,Shimadzu UV-2550,"The synthesis involves supramolecular preassembly of melamine and cyanuric acid, followed by calcination to form flower-like g-C3N4 structures.",success,
ndefects/ndefects_045.pdf,ndefects_045.pdf,ndefects,,6,7,F12,f12,modified,cyanuric acid,none,supramolecular,500.0,,gt8h,air,none,none,none,none,flower-like morphology,melamine,lt520,air,supramolecular_preassembly,none_or_baseline,none,porous_holey,Shimadzu UV-2550,"The synthesis involves supramolecular preassembly of melamine and cyanuric acid, followed by calcination to form flower-like g-C3N4 structures.",success,
ndefects/ndefects_045.pdf,ndefects_045.pdf,ndefects,,7,7,B10,b10,reference,none,none,thermal_polymerization,500.0,,gt8h,air,none,none,none,none,bulk morphology,melamine,lt520,air,direct_thermal,none_or_baseline,none,bulk,Shimadzu UV-2550,"The synthesis involves supramolecular preassembly of melamine and cyanuric acid, followed by calcination to form flower-like g-C3N4 structures.",success,
ndefects/ndefects_046.pdf,ndefects_046.pdf,ndefects,C3N4 with engineered three coordinated (N3C) nitrogen vacancy boosts the production of 1O2 for Efficient and stable NO photo-oxidation,1,7,AC-CN1,ac-cn4,defective,AC,none,thermal_polymerization,500.0,,2_4h,unknown,none,none,nitrogen vacancy,none,Engineered three-coordinated nitrogen vacancy,melamine,lt520,unknown,direct_thermal,none_or_baseline,none,bulk,Shimadzu UV-3600,The study focuses on creating nitrogen vacancies in g-C3N4 to enhance photocatalytic activity for NO oxidation.,success,
ndefects/ndefects_046.pdf,ndefects_046.pdf,ndefects,C3N4 with engineered three coordinated (N3C) nitrogen vacancy boosts the production of 1O2 for Efficient and stable NO photo-oxidation,2,7,AC-CN2,,defective,AC,none,thermal_polymerization,500.0,,2_4h,unknown,none,none,nitrogen vacancy,none,Engineered three-coordinated nitrogen vacancy,melamine,lt520,unknown,direct_thermal,none_or_baseline,none,bulk,Shimadzu UV-3600,The study focuses on creating nitrogen vacancies in g-C3N4 to enhance photocatalytic activity for NO oxidation.,success,
ndefects/ndefects_046.pdf,ndefects_046.pdf,ndefects,C3N4 with engineered three coordinated (N3C) nitrogen vacancy boosts the production of 1O2 for Efficient and stable NO photo-oxidation,3,7,AC-CN3,,defective,AC,none,thermal_polymerization,500.0,,2_4h,unknown,none,none,nitrogen vacancy,none,Engineered three-coordinated nitrogen vacancy,melamine,lt520,unknown,direct_thermal,none_or_baseline,none,bulk,Shimadzu UV-3600,The study focuses on creating nitrogen vacancies in g-C3N4 to enhance photocatalytic activity for NO oxidation.,success,
ndefects/ndefects_046.pdf,ndefects_046.pdf,ndefects,C3N4 with engineered three coordinated (N3C) nitrogen vacancy boosts the production of 1O2 for Efficient and stable NO photo-oxidation,4,7,AC-CN4,,defective,AC,none,thermal_polymerization,500.0,,2_4h,unknown,none,none,nitrogen vacancy,none,Engineered three-coordinated nitrogen vacancy,melamine,lt520,unknown,direct_thermal,none_or_baseline,none,bulk,Shimadzu UV-3600,The study focuses on creating nitrogen vacancies in g-C3N4 to enhance photocatalytic activity for NO oxidation.,success,
ndefects/ndefects_046.pdf,ndefects_046.pdf,ndefects,C3N4 with engineered three coordinated (N3C) nitrogen vacancy boosts the production of 1O2 for Efficient and stable NO photo-oxidation,5,7,AC-CN5,,defective,AC,none,thermal_polymerization,500.0,,2_4h,unknown,none,none,nitrogen vacancy,none,Engineered three-coordinated nitrogen vacancy,melamine,lt520,unknown,direct_thermal,none_or_baseline,none,bulk,Shimadzu UV-3600,The study focuses on creating nitrogen vacancies in g-C3N4 to enhance photocatalytic activity for NO oxidation.,success,
ndefects/ndefects_046.pdf,ndefects_046.pdf,ndefects,C3N4 with engineered three coordinated (N3C) nitrogen vacancy boosts the production of 1O2 for Efficient and stable NO photo-oxidation,6,7,AC-CN6,,defective,AC,none,thermal_polymerization,500.0,,2_4h,unknown,none,none,nitrogen vacancy,none,Engineered three-coordinated nitrogen vacancy,melamine,lt520,unknown,direct_thermal,none_or_baseline,none,bulk,Shimadzu UV-3600,The study focuses on creating nitrogen vacancies in g-C3N4 to enhance photocatalytic activity for NO oxidation.,success,
ndefects/ndefects_046.pdf,ndefects_046.pdf,ndefects,C3N4 with engineered three coordinated (N3C) nitrogen vacancy boosts the production of 1O2 for Efficient and stable NO photo-oxidation,7,7,CN,cn,reference,none,none,thermal_polymerization,500.0,,2_4h,unknown,none,none,none,none,Bulk g-C3N4 for comparison,melamine,lt520,unknown,direct_thermal,none_or_baseline,none,bulk,Shimadzu UV-3600,The study focuses on creating nitrogen vacancies in g-C3N4 to enhance photocatalytic activity for NO oxidation.,success,
ndefects/ndefects_048.pdf,ndefects_048.pdf,ndefects,Nitrogen vacancy engineered graphitic C3N4-based polymers for photocatalytic oxidation of aromatic alcohols to aldehydes,1,5,CNNA (0.3),,defective,nitric acid,none,thermal_polymerization,550.0,5.0,4_8h,air,nitric acid pretreatment,none,nitrogen vacancies,chemical treatment,Nitric acid to melamine mole ratio: 0.3,melamine,520_560,air,direct_thermal,none_or_baseline,none,bulk,Shimadzu UV-3600 UV-vis-NIR spectrophotometer,The study focuses on nitrogen vacancy engineering in g-C3N4 using nitric acid pretreatment to enhance photocatalytic properties.,success,
ndefects/ndefects_048.pdf,ndefects_048.pdf,ndefects,Nitrogen vacancy engineered graphitic C3N4-based polymers for photocatalytic oxidation of aromatic alcohols to aldehydes,2,5,CNNA (0.9),cnna-15,defective,nitric acid,none,thermal_polymerization,550.0,5.0,4_8h,air,nitric acid pretreatment,none,nitrogen vacancies,chemical treatment,Nitric acid to melamine mole ratio: 0.9,melamine,520_560,air,direct_thermal,none_or_baseline,none,bulk,Shimadzu UV-3600 UV-vis-NIR spectrophotometer,The study focuses on nitrogen vacancy engineering in g-C3N4 using nitric acid pretreatment to enhance photocatalytic properties.,success,
ndefects/ndefects_048.pdf,ndefects_048.pdf,ndefects,Nitrogen vacancy engineered graphitic C3N4-based polymers for photocatalytic oxidation of aromatic alcohols to aldehydes,3,5,CNNA (1.5),,defective,nitric acid,none,thermal_polymerization,550.0,5.0,4_8h,air,nitric acid pretreatment,none,nitrogen vacancies,chemical treatment,Nitric acid to melamine mole ratio: 1.5,melamine,520_560,air,direct_thermal,none_or_baseline,none,bulk,Shimadzu UV-3600 UV-vis-NIR spectrophotometer,The study focuses on nitrogen vacancy engineering in g-C3N4 using nitric acid pretreatment to enhance photocatalytic properties.,success,
ndefects/ndefects_048.pdf,ndefects_048.pdf,ndefects,Nitrogen vacancy engineered graphitic C3N4-based polymers for photocatalytic oxidation of aromatic alcohols to aldehydes,4,5,CNNA (2.1),,defective,nitric acid,none,thermal_polymerization,550.0,5.0,4_8h,air,nitric acid pretreatment,none,nitrogen vacancies,chemical treatment,Nitric acid to melamine mole ratio: 2.1,melamine,520_560,air,direct_thermal,none_or_baseline,none,bulk,Shimadzu UV-3600 UV-vis-NIR spectrophotometer,The study focuses on nitrogen vacancy engineering in g-C3N4 using nitric acid pretreatment to enhance photocatalytic properties.,success,
ndefects/ndefects_048.pdf,ndefects_048.pdf,ndefects,Nitrogen vacancy engineered graphitic C3N4-based polymers for photocatalytic oxidation of aromatic alcohols to aldehydes,5,5,pure g-C3N4,g-c3n4,reference,none,none,thermal_polymerization,550.0,5.0,4_8h,air,none,none,none,none,Prepared without nitric acid,melamine,520_560,air,direct_thermal,none_or_baseline,none,bulk,Shimadzu UV-3600 UV-vis-NIR spectrophotometer,The study focuses on nitrogen vacancy engineering in g-C3N4 using nitric acid pretreatment to enhance photocatalytic properties.,success,
ndefects/ndefects_055.pdf,ndefects_055.pdf,ndefects,Effect of N content in g-C3N4 as metal-free catalyst on H2O2 decomposition for MB degradation,1,2,CN-S,cn-s,reference,none,none,thermal_polymerization,550.0,,2_4h,air,none,none,none,none,none,urea,520_560,air,direct_thermal,none_or_baseline,none,bulk,Cary 5000 UV–vis spectrophotometer,"The study investigates the effect of nitrogen content in g-C3N4 on its catalytic performance for H2O2 decomposition, using different synthesis atmospheres to create variations in nitrogen content and defect structures.",success,
ndefects/ndefects_055.pdf,ndefects_055.pdf,ndefects,Effect of N content in g-C3N4 as metal-free catalyst on H2O2 decomposition for MB degradation,2,2,CN-N,cn-n,defective,none,none,thermal_polymerization,550.0,,2_4h,N2,none,none,carbon vacancies,none,C-C bond conversion to C-N bond,urea,520_560,N2,direct_thermal,none_or_baseline,none,bulk,Cary 5000 UV–vis spectrophotometer,"The study investigates the effect of nitrogen content in g-C3N4 on its catalytic performance for H2O2 decomposition, using different synthesis atmospheres to create variations in nitrogen content and defect structures.",success,
ndefects/ndefects_057.pdf,ndefects_057.pdf,ndefects,Roles of N-Vacancies over Porous g-C3N4 Microtubes during Photocatalytic NOx Removal,1,4,CN,,reference,none,none,thermal_polymerization,550.0,,gt8h,N2,none,none,none,none,Pristine g-C3N4 synthesized by direct calcination,melamine,520_560,N2,direct_thermal,none_or_baseline,none,bulk,Varian Cary 100 Scan UV−visible spectrophotometer,The study focuses on the synthesis of porous g-C3N4 microtubes with tunable N-vacancy concentrations using a supramolecular approach involving melamine and calcination under nitrogen atmosphere.,success,
ndefects/ndefects_057.pdf,ndefects_057.pdf,ndefects,Roles of N-Vacancies over Porous g-C3N4 Microtubes during Photocatalytic NOx Removal,2,4,CNT-8,cnt-8,defective,none,none,supramolecular,550.0,2.5,gt8h,N2,none,washing,N-vacancy,two_step_overcalcination,Porous g-C3N4 microtubes with N-vacancies,melamine,520_560,N2,supramolecular_preassembly,none_or_baseline,none,tubular,Varian Cary 100 Scan UV−visible spectrophotometer,The study focuses on the synthesis of porous g-C3N4 microtubes with tunable N-vacancy concentrations using a supramolecular approach involving melamine and calcination under nitrogen atmosphere.,success,
ndefects/ndefects_057.pdf,ndefects_057.pdf,ndefects,Roles of N-Vacancies over Porous g-C3N4 Microtubes during Photocatalytic NOx Removal,3,4,CNT-12,cnt-12,defective,none,none,supramolecular,550.0,2.5,gt8h,N2,none,washing,N-vacancy,two_step_overcalcination,Porous g-C3N4 microtubes with N-vacancies,melamine,520_560,N2,supramolecular_preassembly,none_or_baseline,none,tubular,Varian Cary 100 Scan UV−visible spectrophotometer,The study focuses on the synthesis of porous g-C3N4 microtubes with tunable N-vacancy concentrations using a supramolecular approach involving melamine and calcination under nitrogen atmosphere.,success,
ndefects/ndefects_057.pdf,ndefects_057.pdf,ndefects,Roles of N-Vacancies over Porous g-C3N4 Microtubes during Photocatalytic NOx Removal,4,4,CNT-16,cnt-16,defective,none,none,supramolecular,550.0,2.5,gt8h,N2,none,washing,N-vacancy,two_step_overcalcination,Porous g-C3N4 microtubes with N-vacancies,melamine,520_560,N2,supramolecular_preassembly,none_or_baseline,none,tubular,Varian Cary 100 Scan UV−visible spectrophotometer,The study focuses on the synthesis of porous g-C3N4 microtubes with tunable N-vacancy concentrations using a supramolecular approach involving melamine and calcination under nitrogen atmosphere.,success,
ndefects/ndefects_060.pdf,ndefects_060.pdf,ndefects,am9b19338 1..11,1,6,GCN,gcn,reference,none,none,thermal_polymerization,550.0,4.0,4_8h,N2/H2,none,none,none,none,none,melamine,520_560,reducing,direct_thermal,none_or_baseline,none,bulk,UV-3600,The synthesis involves high-temperature thermal condensation polymerization with varying amounts of TAP as a modifier.,success,
ndefects/ndefects_060.pdf,ndefects_060.pdf,ndefects,am9b19338 1..11,2,6,GCN-0TAP,gcn-0tap,modified,cyanuric acid,none,thermal_polymerization,550.0,4.0,4_8h,N2/H2,none,none,none,none,none,melamine,520_560,reducing,supramolecular_preassembly,none_or_baseline,none,bulk,UV-3600,The synthesis involves high-temperature thermal condensation polymerization with varying amounts of TAP as a modifier.,success,
ndefects/ndefects_060.pdf,ndefects_060.pdf,ndefects,am9b19338 1..11,3,6,GCN-0.25TAP,,modified,cyanuric acid,none,thermal_polymerization,550.0,4.0,4_8h,N2/H2,none,none,none,none,none,melamine,520_560,reducing,supramolecular_preassembly,none_or_baseline,none,bulk,UV-3600,The synthesis involves high-temperature thermal condensation polymerization with varying amounts of TAP as a modifier.,success,
ndefects/ndefects_060.pdf,ndefects_060.pdf,ndefects,am9b19338 1..11,4,6,GCN-0.5TAP,,modified,cyanuric acid,none,thermal_polymerization,550.0,4.0,4_8h,N2/H2,none,none,none,none,none,melamine,520_560,reducing,supramolecular_preassembly,none_or_baseline,none,bulk,UV-3600,The synthesis involves high-temperature thermal condensation polymerization with varying amounts of TAP as a modifier.,success,
ndefects/ndefects_060.pdf,ndefects_060.pdf,ndefects,am9b19338 1..11,5,6,GCN-0.75TAP,,modified,cyanuric acid,none,thermal_polymerization,550.0,4.0,4_8h,N2/H2,none,none,none,none,none,melamine,520_560,reducing,supramolecular_preassembly,none_or_baseline,none,bulk,UV-3600,The synthesis involves high-temperature thermal condensation polymerization with varying amounts of TAP as a modifier.,success,
ndefects/ndefects_060.pdf,ndefects_060.pdf,ndefects,am9b19338 1..11,6,6,GCN-1TAP,,modified,cyanuric acid,none,thermal_polymerization,550.0,4.0,4_8h,N2/H2,none,none,none,none,none,melamine,520_560,reducing,supramolecular_preassembly,none_or_baseline,none,bulk,UV-3600,The synthesis involves high-temperature thermal condensation polymerization with varying amounts of TAP as a modifier.,success,
ndefects/ndefects_062.pdf,ndefects_062.pdf,ndefects,Facile synthesis of self-assembled g-C3N4 with abundant nitrogen defects for photocatalytic hydrogen evolution,1,5,CN,cn,reference,none,none,thermal_polymerization,550.0,2.3,4_8h,air,none,none,none,none,none,melamine,520_560,air,direct_thermal,none_or_baseline,none,bulk,Hitachi UV-3010,The study focuses on the synthesis of g-C3N4 with nitrogen defects using acid treatment and solvothermal methods.,success,
ndefects/ndefects_062.pdf,ndefects_062.pdf,ndefects,Facile synthesis of self-assembled g-C3N4 with abundant nitrogen defects for photocatalytic hydrogen evolution,2,5,CN-5,,defective,ethanol,none,solvothermal_exfoliation,550.0,2.3,gt8h,N2,acid treatment with HNO3,washing with water and ethanol,nitrogen defects,acid treatment,none,melamine,520_560,N2,hydro_solvothermal_pre,none_or_baseline,none,bulk,Hitachi UV-3010,The study focuses on the synthesis of g-C3N4 with nitrogen defects using acid treatment and solvothermal methods.,success,
ndefects/ndefects_062.pdf,ndefects_062.pdf,ndefects,Facile synthesis of self-assembled g-C3N4 with abundant nitrogen defects for photocatalytic hydrogen evolution,3,5,CN-10,,defective,ethanol,none,solvothermal_exfoliation,550.0,2.3,gt8h,N2,acid treatment with HNO3,washing with water and ethanol,nitrogen defects,acid treatment,none,melamine,520_560,N2,hydro_solvothermal_pre,none_or_baseline,none,bulk,Hitachi UV-3010,The study focuses on the synthesis of g-C3N4 with nitrogen defects using acid treatment and solvothermal methods.,success,
ndefects/ndefects_062.pdf,ndefects_062.pdf,ndefects,Facile synthesis of self-assembled g-C3N4 with abundant nitrogen defects for photocatalytic hydrogen evolution,4,5,CN-15,,defective,ethanol,none,solvothermal_exfoliation,550.0,2.3,gt8h,N2,acid treatment with HNO3,washing with water and ethanol,nitrogen defects,acid treatment,none,melamine,520_560,N2,hydro_solvothermal_pre,none_or_baseline,none,bulk,Hitachi UV-3010,The study focuses on the synthesis of g-C3N4 with nitrogen defects using acid treatment and solvothermal methods.,success,
ndefects/ndefects_062.pdf,ndefects_062.pdf,ndefects,Facile synthesis of self-assembled g-C3N4 with abundant nitrogen defects for photocatalytic hydrogen evolution,5,5,CN-20,,defective,ethanol,none,solvothermal_exfoliation,550.0,2.3,gt8h,N2,acid treatment with HNO3,washing with water and ethanol,nitrogen defects,acid treatment,none,melamine,520_560,N2,hydro_solvothermal_pre,none_or_baseline,none,bulk,Hitachi UV-3010,The study focuses on the synthesis of g-C3N4 with nitrogen defects using acid treatment and solvothermal methods.,success,
ndefects/ndefects_067.pdf,ndefects_067.pdf,ndefects,,1,3,CCN-P,,modified,NaCl/KCl,none,thermal_polymerization,550.0,5.0,4_8h,Ar,tablet pressing,washing and drying,none,none,High-pressure regulation during synthesis,melamine,520_560,inert,direct_thermal,none_or_baseline,none,bulk,Perkin Elmer Lambda 950,"The synthesis involves thermal polymerization of melamine with or without pressure regulation, using NaCl/KCl as co-precursors for modified samples.",success,
ndefects/ndefects_067.pdf,ndefects_067.pdf,ndefects,,2,3,CCN-NP,,modified,NaCl/KCl,none,thermal_polymerization,550.0,5.0,4_8h,Ar,none,washing and drying,none,none,No pressure regulation during synthesis,melamine,520_560,inert,direct_thermal,none_or_baseline,none,bulk,Perkin Elmer Lambda 950,"The synthesis involves thermal polymerization of melamine with or without pressure regulation, using NaCl/KCl as co-precursors for modified samples.",success,
ndefects/ndefects_067.pdf,ndefects_067.pdf,ndefects,,3,3,CN-B,cn-b,reference,none,none,thermal_polymerization,550.0,5.0,4_8h,Ar,none,none,none,none,Bulk g-C3N4 for comparison,melamine,520_560,inert,direct_thermal,none_or_baseline,none,bulk,Perkin Elmer Lambda 950,"The synthesis involves thermal polymerization of melamine with or without pressure regulation, using NaCl/KCl as co-precursors for modified samples.",success,
ndefects/ndefects_069.pdf,ndefects_069.pdf,ndefects,Generation Mechanism of the Defects in g-C3N4 Synthesized in N2 Atmosphere and the Method for Improving Photocatalysis Activity,1,4,HN-CN,,defective,ethylene glycol,none,thermal_polymerization,550.0,5.0,gt8h,N2,protonation with nitric acid,none,moderate quantity of defects,none_or_baseline,Protonated melamine precursor used,melamine,520_560,N2,direct_thermal,none_or_baseline,none,bulk,Lambda 1050+,The study investigates the synthesis of g-C3N4 with varying defect levels and atmospheres to enhance photocatalytic activity.,success,
ndefects/ndefects_069.pdf,ndefects_069.pdf,ndefects,Generation Mechanism of the Defects in g-C3N4 Synthesized in N2 Atmosphere and the Method for Improving Photocatalysis Activity,2,4,CN,cn,reference,none,none,thermal_polymerization,550.0,5.0,gt8h,air,none,none,none,none_or_baseline,Pristine g-C3N4,melamine,520_560,air,direct_thermal,none_or_baseline,none,bulk,Lambda 1050+,The study investigates the synthesis of g-C3N4 with varying defect levels and atmospheres to enhance photocatalytic activity.,success,
ndefects/ndefects_069.pdf,ndefects_069.pdf,ndefects,Generation Mechanism of the Defects in g-C3N4 Synthesized in N2 Atmosphere and the Method for Improving Photocatalysis Activity,3,4,N-CN,n-cn,defective,none,none,thermal_polymerization,550.0,5.0,gt8h,N2,none,none,large quantity of defects,none_or_baseline,Defective g-C3N4,melamine,520_560,N2,direct_thermal,none_or_baseline,none,bulk,Lambda 1050+,The study investigates the synthesis of g-C3N4 with varying defect levels and atmospheres to enhance photocatalytic activity.,success,
ndefects/ndefects_069.pdf,ndefects_069.pdf,ndefects,Generation Mechanism of the Defects in g-C3N4 Synthesized in N2 Atmosphere and the Method for Improving Photocatalysis Activity,4,4,H-CN,h-cn,modified,none,none,thermal_polymerization,550.0,5.0,gt8h,air,protonation with nitric acid,none,none,none_or_baseline,High polymerization g-C3N4,melamine,520_560,air,direct_thermal,none_or_baseline,none,bulk,Lambda 1050+,The study investigates the synthesis of g-C3N4 with varying defect levels and atmospheres to enhance photocatalytic activity.,success,
ndefects/ndefects_073.pdf,ndefects_073.pdf,ndefects,Structural Distortion of g-C3N4 Induced by N-Defects for Enhanced Photocatalytic Hydrogen Evolution,1,2,ND-g-C3N4,nd-g-c3n4,defective,ammonium acetate,none,thermal_polymerization,550.0,3.0,4_8h,unknown,none,none,N-defects,none,N-defects induced by ammonium acetate,melamine,520_560,unknown,direct_thermal,none_or_baseline,none,bulk,Shimadz UV-Vis spectrometer,The study focuses on the structural distortion of g-C3N4 induced by N-defects for enhanced photocatalytic hydrogen evolution.,success,
ndefects/ndefects_073.pdf,ndefects_073.pdf,ndefects,Structural Distortion of g-C3N4 Induced by N-Defects for Enhanced Photocatalytic Hydrogen Evolution,2,2,g-C3N4,g-c3n4,reference,none,none,thermal_polymerization,550.0,3.0,4_8h,unknown,none,none,none,none,prepared by direct calcination of melamine,melamine,520_560,unknown,direct_thermal,none_or_baseline,none,bulk,Shimadz UV-Vis spectrometer,The study focuses on the structural distortion of g-C3N4 induced by N-defects for enhanced photocatalytic hydrogen evolution.,success,
ndefects/ndefects_077.pdf,ndefects_077.pdf,ndefects,,1,2,g-C3N4,g-c3n4,reference,none,none,thermal_polymerization,550.0,10.0,4_8h,Ar,none,none,none,none,none,melamine,520_560,inert,direct_thermal,none_or_baseline,none,bulk,unknown,The synthesis involves a two-step thermal polymerization process under an argon atmosphere.,success,
ndefects/ndefects_077.pdf,ndefects_077.pdf,ndefects,,2,2,p-C3N4,,modified,none,none,thermal_polymerization,620.0,10.0,4_8h,Ar,none,none,none,two_step_overcalcination,none,melamine,gt600,inert,direct_thermal,two_step_overcalcination,none,porous_holey,unknown,The synthesis involves a two-step thermal polymerization process under an argon atmosphere.,success,
ndefects/ndefects_080.pdf,ndefects_080.pdf,ndefects,Reductive Modification of Carbon Nitride Structure by Metals—The Influence on Structure and Photocatalytic Hydrogen Evolution,1,5,CN,cn,reference,none,none,thermal_polymerization,600.0,10.0,4_8h,air,none,none,none,none,none,cyanamide,gt600,air,direct_thermal,none_or_baseline,none,bulk,Jasco V-670,The study focuses on the reductive modification of g-C3N4 with metals to enhance photocatalytic hydrogen evolution.,success,
ndefects/ndefects_080.pdf,ndefects_080.pdf,ndefects,Reductive Modification of Carbon Nitride Structure by Metals—The Influence on Structure and Photocatalytic Hydrogen Evolution,2,5,CNr,cnr,modified,none,none,thermal_polymerization,300.0,10.0,4_8h,reducing,none,none,none,none,Reduced under hydrogen atmosphere,cyanamide,lt520,reducing,direct_thermal,none_or_baseline,none,bulk,Jasco V-670,The study focuses on the reductive modification of g-C3N4 with metals to enhance photocatalytic hydrogen evolution.,success,
ndefects/ndefects_080.pdf,ndefects_080.pdf,ndefects,Reductive Modification of Carbon Nitride Structure by Metals—The Influence on Structure and Photocatalytic Hydrogen Evolution,3,5,Pt,pt,doped,none,Pt,other,300.0,10.0,4_8h,reducing,none,none,none,none,Metallic Pt loading via wet impregnation,cyanamide,lt520,reducing,direct_thermal,dopant_induced,metal,bulk,Jasco V-670,The study focuses on the reductive modification of g-C3N4 with metals to enhance photocatalytic hydrogen evolution.,success,
ndefects/ndefects_080.pdf,ndefects_080.pdf,ndefects,Reductive Modification of Carbon Nitride Structure by Metals—The Influence on Structure and Photocatalytic Hydrogen Evolution,4,5,Ru,ru,doped,none,Ru,other,300.0,10.0,4_8h,reducing,none,none,none,none,Metallic Ru loading via wet impregnation,cyanamide,lt520,reducing,direct_thermal,dopant_induced,metal,bulk,Jasco V-670,The study focuses on the reductive modification of g-C3N4 with metals to enhance photocatalytic hydrogen evolution.,success,
ndefects/ndefects_080.pdf,ndefects_080.pdf,ndefects,Reductive Modification of Carbon Nitride Structure by Metals—The Influence on Structure and Photocatalytic Hydrogen Evolution,5,5,Ir,ir,doped,none,Ir,other,300.0,10.0,4_8h,reducing,none,none,none,none,Metallic Ir loading via wet impregnation,cyanamide,lt520,reducing,direct_thermal,dopant_induced,metal,bulk,Jasco V-670,The study focuses on the reductive modification of g-C3N4 with metals to enhance photocatalytic hydrogen evolution.,success,
ndefects/ndefects_083.pdf,ndefects_083.pdf,ndefects,Defect-amplified selective photocatalysis for enhanced phenol degradation over glucose on sulfuric-acid-treated g-C3N4,1,2,GCN,gcn,reference,none,none,thermal_polymerization,550.0,2.2,4_8h,Ar,none,none,none,none,none,cyanamide,520_560,inert,direct_thermal,none_or_baseline,none,bulk,Shimadzu UV-2600I,The study focuses on defect-amplified photocatalysis using sulfuric-acid-treated g-C3N4 for enhanced phenol degradation.,success,
ndefects/ndefects_083.pdf,ndefects_083.pdf,ndefects,Defect-amplified selective photocatalysis for enhanced phenol degradation over glucose on sulfuric-acid-treated g-C3N4,2,2,GCN-S,gcn-s,defective,none,none,thermal_polymerization,550.0,2.2,4_8h,Ar,none,acid treatment,acid-induced defects,acid treatment,Sulfuric acid treatment to introduce defects,cyanamide,520_560,inert,direct_thermal,none_or_baseline,none,bulk,Shimadzu UV-2600I,The study focuses on defect-amplified photocatalysis using sulfuric-acid-treated g-C3N4 for enhanced phenol degradation.,success,
ndefects/ndefects_086.pdf,ndefects_086.pdf,ndefects,,1,5,g-C3N4-U,cn-u,reference,none,none,thermal_polymerization,520.0,2.0,4_8h,unknown,grinding,none,none,none,none,urea,520_560,unknown,direct_thermal,none_or_baseline,none,bulk,"U-3900, Hitachi, Japan","The synthesis involves thermal polymerization of urea and melamine, followed by a molten salt method for nanosheet formation.",success,
ndefects/ndefects_086.pdf,ndefects_086.pdf,ndefects,,2,5,g-C3N4-M,cn-m,reference,none,none,thermal_polymerization,520.0,2.0,4_8h,unknown,grinding,none,none,none,none,melamine,520_560,unknown,direct_thermal,none_or_baseline,none,bulk,"U-3900, Hitachi, Japan","The synthesis involves thermal polymerization of urea and melamine, followed by a molten salt method for nanosheet formation.",success,
ndefects/ndefects_086.pdf,ndefects_086.pdf,ndefects,,3,5,g-C3N4-U10M,cn-u10m,modified,melamine,none,thermal_polymerization,520.0,2.0,4_8h,unknown,grinding,none,none,none,molar ratio of urea to melamine is 10,urea,520_560,unknown,direct_thermal,none_or_baseline,none,bulk,"U-3900, Hitachi, Japan","The synthesis involves thermal polymerization of urea and melamine, followed by a molten salt method for nanosheet formation.",success,
ndefects/ndefects_086.pdf,ndefects_086.pdf,ndefects,,4,5,g-C3N4-U20M,,modified,melamine,none,thermal_polymerization,520.0,2.0,4_8h,unknown,grinding,none,none,none,molar ratio of urea to melamine is 20,urea,520_560,unknown,direct_thermal,none_or_baseline,none,bulk,"U-3900, Hitachi, Japan","The synthesis involves thermal polymerization of urea and melamine, followed by a molten salt method for nanosheet formation.",success,
ndefects/ndefects_086.pdf,ndefects_086.pdf,ndefects,,5,5,g-C3N4-U30M,cn-u30m,modified,melamine,none,thermal_polymerization,520.0,2.0,4_8h,unknown,grinding,none,none,none,molar ratio of urea to melamine is 30,urea,520_560,unknown,direct_thermal,none_or_baseline,none,bulk,"U-3900, Hitachi, Japan","The synthesis involves thermal polymerization of urea and melamine, followed by a molten salt method for nanosheet formation.",success,
